title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Начальник сектора операционной аналитики и поддержки решений,,Алматы,АО Bereke Bank - Центральный офис,,"В Контакт-центре завершен этап доработки и формирования фундаментальной базы операционной аналитики. За последний год выстроена и внедрена глубокая логика метрик КЦ по мировым стандартам, создан интеллектуальный актив, который сегодня является ключевым инструментом управления. И сейчас мы находимся в поисках сильного лидера, готового принять штурвал и перевести наработки на промышленные рельсы. ЧТО ВАС ЖДЕТ: Автономия и влияние: мы ценим опыт и предлагаем пространство, где решения принимаются на основе бизнес-логики, а не долгих согласований. Вы - архитектор собственного продукта. Масштаб и скорость: работа с «горячими» данными, влияющими на клиентский опыт и операционную эффективность сервиса здесь и сейчас. Ваш аналитический продукт - это основа для ежедневных действий сотен сотрудников. Лидерство: в вашей команде два сильных аналитика, досконально знающих специфику данных и процессов КЦ. Они станут вашей опорой и проводниками в логике. КЛЮЧЕВАЯ ЗАДАЧА: Миграция проверенной бизнес-логики метрик КЦ: из shadow (M-code, DAX) → DWH (Greenplum) → визуализация (Tableau). Мы дадим вам наши рабочие алгоритмы, а ваша задача создать на их базе центр принятия решений, автономный и свободный от ежедневного сопровождения. КОГО МЫ ИЩЕМ: Играющий тренер, профессионал, который в совершенстве владеет SQL (WINDOW FUNCTIONS, CTE, QUERY OPTIMIZATION) и понимает, как заставить запросы летать на миллионах строк. Наш кандидат должен уметь не только в сиквел, но и проектировать конечный продукт в TABLEAU (обязательно) и GRAFANA. Нам важна связка: от эффективного запроса до быстрого и наглядного дашборда. Если вы готовы задавать вектор развития и превратить живой поток данных в безупречную инженерную систему — нам по пути. Будет сложно, драйвово и с прямым импактом на бизнес-результаты. УСЛОВИЯ: Официальное трудоустройство согласно ТК РК; Один из лучших социальных пакетов для сотрудников Банка (ДМС, материальная помощь и социальная поддержка, ежедневное медицинское сопровождение и пр.); ГОДОВОЕ ПРЕМИРОВАНИЕ; Комфортабельный офис по адресу ул. Карасай батыра 125; График 5/2 с 9:00 до 18:00 (возможность гибридного формата после 3х месяцев работы); Возможности для карьерного роста и профессионального развития в банке.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132787224
"Manager (Analyst), Corporate Banking Department",,Алматы,АО Исламский Банк ADCB,,"Responsibilities: Cooperation with team of RMs servicing Banking clients; Preparation and revision of financial analysis part of credit applications in a timely manner with ability to deliver financial data analysis as well as cross factors dependencies analysis; Performing monitoring and control of existing facilities by way of quarterly monitoring of borrowers' financial standing, monthly monitoring of covenants compliance and annual review of existing facilities (financial part and non-financial part), monthly notification of expiration of borrowers' insurance and valuation; Presentation of corporate credit proposals to the Credit Committee; Preparation of monthly management reports on the Bank's Corporate Portfolio and other issues related to Corporate Banking; Conducting regular financial monitoring of corporate clients, industry analysis; Good organization of and entrusted function to ensure their proper execution in a timely and correct manner; Effective communication with Corporate Clients on various matters including receipt and submission of information; Collect data necessary for the analysis in all available sources; Share best practice with colleagues; Take initiative in solving challenging tasks; Continually reassessing the operational risks associated with the role and inherent in the business, taking account of changing economic or market conditions, legal and regulatory requirements, operating procedures and practices, management restructurings, and the impact of new technology; Ensure compliance with internal and regulatory requirements; Addressing any areas of concern in conjunction with line management and/or appropriate department. Requirements: English proficiency – advanced or higher; CFA/ACCA/FRM charter holder or high level of completion; Advanced skills in MS Excel, MS Visio, MS Project, MS PowerPoint; Good understanding of IFRS reporting (ability to analyze/compile); Knowledge of accounting principles and strong financial analysis skills; Higher education Bachelor or Master Degree in Finance, Economic, Accounting; Experience in corporate banking at least 3 years, experience in audit and/or advisory will be considered as well; Knowledge of corporate banking products and services; Customer-oriented, self motivated, capable of rapid decision making, persistent, organized; Ability to work in a team, disciplined, communication skills. Conditions: Full-time job Office in Esentai Tower, Almaty Medical Insurance Vacation of 25 business days (equivalent to 35 calendar days) Health & Education Allowance 2-hrs Juma break on Fridays Friendly and comfortable atmosphere Interesting corporate life Recruitment process: Our recruitment process usually includes, but is not limited to, the following steps: 1 Step – Submitting a resume 2 Step – Сase study in written form to be done at home 3 Step – First interview with Credit Analysis team and HR Recruitment 4 Step – Second interview with Head of Corporate Business and HR Director 5 Step – Hiring Decision These steps and processes may differ depending on the position requirements.",,,3–6 лет,,https://almaty.hh.kz/vacancy/131819248
Analytics Data Engineer (DWH / BI Platform) Middle+ / Senior,,Алматы,Choco (ТОО Chocofamily),,"Chocofood – казахстанский сервис онлайн-заказа и доставки еды, работающий на рынке с 2013 года. Компания сотрудничает с более чем 2000 заведениями в 11 городах Казахстана, включая такие известные сети, как Burger King, KFC, Bahandi, Hardee's и другие. Сейчас мы ищем Analytics Data Engineer – инженера данных, который будет участвовать в создании и развитии DWH, отвечать за интеграцию источников данных, подготовку аналитического слоя и управление инфраструктурой Power BI и Fabric для обеспечения стабильной и высокопроизводительной работы аналитической платформы. Что нужно делать 1. Участвовать в создании и развитии корпоративного DWH (Greenplum) участие в проектировании структуры данных DWH совместно с инженерами партнера. формирование требований к структуре таблиц и витрин данных. участие в проектировании таблиц фактов и измерений. участие в создании витрин данных. участие в приемке реализованных структур данных. развитие аналитического слоя DWH после внедрения. 2. Готовить и оптимизировать данные для Power BI и аналитики создание аналитических витрин данных и представлений. оптимизация структуры данных для повышения производительности Power BI. перенос вычислений и преобразований данных на уровень DWH. обеспечение удобной структуры данных для аналитиков. 3. Проводить интеграцию источников данных подключение новых источников данных (API, базы данных, SaaS системы [Bitrix, Amplitude, Appsflyer, Intercom и др.]). определение стратегии загрузки данных (incremental / full load). подготовка данных для аналитического использования. возможность оперативного подключения источников напрямую в Fabric / Power BI при необходимости. 4. Управлять инфраструктурой Power BI и Microsoft Fabric управление подключениями к данным. оркестрация обновлений моделей Power BI (в том числе кастомные скрипты). получение и анализ метрик производительности моделей и capacity. настройка логирования и мониторинга обновлений. участие в оптимизации производительности аналитической платформы. 5. Поддерживать и развивать аналитическую платформу оптимизация SQL запросов. обеспечение стабильности получения данных. устранение проблем с производительностью данных. взаимодействие с аналитиками для подготовки необходимых структур данных. Что важно SQL – высокий уровень (уверенное написание сложных запросов, опыт работы с таблицами на сотни млн строк). Опыт работы с аналитическими базами данных (Greenplum – большой плюс, но не обязательно). Опыт подготовки данных для BI систем. опыт работы с Kafka или event-driven системами. Опыт интеграции источников данных (API, SaaS системы, базы данных, файлы). Понимание принципов построения DWH (таблицы фактов и измерений, схемы, витрины данных и представления). Опыт работы с инструментами оркестрации. Желательные требования Опыт работы с Power BI Service / Microsoft Fabric (работа с Power BI semantic models, подключения источников данных в Power BI, понимание процесса обновления моделей, опыт оптимизации производительности, понимание доступных ресурсов capacity разного типа). Опыт работы с Greenplum. Условия и процессы Формат: полный день/офис, команда работает по системе целеполагания OKR, есть процесс постоянного взаимодействия внутри команды. Атмосфера – открытая, дружелюбная, амбициозная, ценим инициативу и самостоятельность. Возможность применять трендовые технологии и реализовывать смелые идеи – мы за аргументированные эксперименты. Ценим осознанность, уважение к чужой экспертизе и постоянное развитие.",,,3–6 лет,,https://almaty.hh.kz/vacancy/131916245
Middle Data Engineer,,Алматы,АО Bereke Bank - ИТ-специалисты,,"- От 2–3 лет работы с промышленными базами данных и ETL-процессами. - Участие в проектах по построению хранилищ данных или аналитических витрин. - Опыт работы в финансовой сфере, телекоме или e-commerce (плюсом будет опыт в банках). - Практика оптимизации запросов и процессов загрузки данных. - Опыт взаимодействия с бизнес-заказчиками и аналитиками для подготовки отчетности и визуализаций. - Умение собирать и анализировать бизнес-требования и разрабатывать алгоритмы для сбора и обработки данных. - Уверенные навыки работы с SQL, PL/SQL (Oracle, PostgreSQL, Greenplum). - Опыт построения визуализации и аналитических отчетов с использованием BI-инструментов (Tableau, Qlik). - Опыт построения ETL-процессов (желательно в Informatica Power Center). УСЛОВИЯ: Фиксированный оклад + годовой бонус; Социальный пакет, включающий ДМС и материальную помощь, а также скидки от партнеров.",,,1–3 года,,https://almaty.hh.kz/vacancy/132178905
Менеджер по аналитике и отчётности,,Алматы,ТОО Freedom Telecom Operations,,"Опыт работы в аналитике / отчетности / бизнес-аналитике от 1–3 лет. Продвинутый уровень Excel / Google Sheets (формулы, сводные таблицы, анализ данных). Опыт работы с BI-инструментами (Power BI, Tableau, Looker Studio или аналоги). Опыт работы с большими массивами данных и подготовкой аналитических отчетов. Понимание ключевых бизнес-метрик: выручка, ARPU, churn, конверсия, воронка продаж.","Формирование и сопровождение системы управленческой отчетности по направлению B2C. Подготовка регулярной аналитической отчетности (ежедневной, еженедельной, ежемесячной) по ключевым показателям бизнеса. Анализ ключевых бизнес-метрик: база клиентов, выручка, ARPU, churn, конверсия, воронка продаж. Сравнение плановых и фактических показателей, выявление причин отклонений и подготовка аналитических выводов для руководства. Участие в анализе эффективности коммерческих инициатив и маркетинговых активностей.",,1–3 года,,https://almaty.hh.kz/vacancy/131109262
BI Engineer,,,Andersen,,"Andersen seeks a BI Engineer for a project building Power BI dashboards, enabling self-service analytics from survey and streaming data to improve insights and customer experience. The customer is a large international organization delivering live events and premium digital content to a global audience. It operates its own multi-platform streaming service, manages high-load ticketing and access control systems, and supports complex on-site operations with strict reliability and security requirements. The company is actively modernizing its hybrid cloud infrastructure and data platforms to improve performance, reduce costs, and enhance the overall customer experience. The project is focused on developing self-service reporting and analytics for post-visit survey data and streaming platform insights. The goal is to create Power BI dashboards that allow in-house teams to analyze and act on survey feedback from ballet and opera ticket bookers, improving marketing and visitor experience strategies. Responsibilities: Designing and developing self-service reporting solutions using Power BI, enabling Marketing and Visitor Experience teams to easily access and explore insights. Transforming and modelling data from multiple sources (MS Forms, Smart Survey, APIs, Excel datasets) into a consistent, scalable data model aligned with business needs. Building and maintaining robust ETL/ELT pipelines to integrate historical and near real-time survey data into a unified dataset. Implementing dimensional data models (Kimball approach) to support intuitive reporting and efficient query performance. Developing and managing Power BI semantic models, including measures, KPIs, and business logic using DAX and Power Query. Ensuring data quality, consistency, and reliability, including validation, cleansing, and monitoring of incoming survey data. Collaborating closely with Business Analysts and stakeholders to translate requirements into technical data solutions and reporting structures. Creating and maintaining documentation (data dictionaries, measure catalogues, transformation logic, and handover runbooks) to support long-term maintainability. Enabling self-service capabilities by training non-technical users to effectively use dashboards and interpret data insights. Optimizing performance of datasets and reports, ensuring efficient refresh times and scalability as data volume grows. Supporting ongoing enhancement of dashboards and data models, adapting to changing business requirements and survey structures. Must-haves: Experience as a BI Engineer for 4+ years. Strong experience working with MS SQL Server. Advanced proficiency in SQL. Experience with ETL/ELT tools. Experience with dimensional modelling (Kimball) Experience with dbt or equivalent transformation tools. Hands-on experience with Power BI, including semantic models, Power Query, and DAX. Ability to train and enable non-BI users to maintain and use dashboards. Strong documentation skills, including data dictionaries, measure catalogs, and handover runbooks. Level of English – from Intermediate+ and above. Nice-to-haves: Experience with data profiling. Experience in building data dictionaries and Source-to-Target (STT) mappings. Reasons why this job would be interesting to you: Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.. The opportunity to change the project and/or develop expertise in an interesting business domain. Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant. Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee. The opportunity to earn up to an additional 1,000 USD per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities. Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated. Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies). Certification compensation (AWS, PMP, etc). Referral program. English courses. Private health insurance and compensation for sports activities. Your personal data is protected in accordance with GDPR regulations. Join us!",,,3–6 лет,,https://almaty.hh.kz/vacancy/132621043
"Category Analyst, Biscuits & Pastry, Eurasia",,,ТОО Mondelez Kazakhstan LLP,,"Are You Ready to Make It Happen at Mondelēz International? Join our Mission to Lead the Future of Snacking. Make It With Pride. You ensure that customer plans are developed and executed by supporting the delivery of strategies and tactics for growth. You understand the business metrics and financial drivers needed to unlock profitable growth for Mondelēz International and our customers and work with key account managers to implement plans to deliver our annual target. How you will contribute You will: Develop and govern Promotional strategy based on the retail environment (RE) to deliver annual volume and value plans for respective categories. Define promo budgets based on promo strategy, with granularity by channel/customer, and in line with trade investment targets. Manage promo budgets on a monthly basis by channel/customer to achieve trade investment KPIs. Initiate changes to promo mechanics to adjust to the changing RE in collaboration with Sales and Marketing. Develop and communicate promo calendars, by product, by channel/customer, on a monthly basis. Customer/channel reviews: Monitor promo KPIs to ensure category performance across customers/channels (REs) aligns with the strategic vision. Deliver post-promo analytics with insights and recommendations. Analyze actual promo costs and provide accruals to Finance. Provide promo-related information to other departments – Sales, Marketing, Finance, and Demand Planning. Support Price/Pack Architecture execution through price/promo monitoring and management. (This sentence is grammatically correct, though ""Price/Pack Architecture"" might benefit from a hyphen if it's a compound modifier: ""Price-Pack Architecture"") Drive organizational effectiveness and capability development. Collaborate closely and effectively with Sales, Marketing, Finance, and Demand Planning departments. What you will bring A desire to drive your future and accelerate your career and the following experience and knowledge: Category planning and delivering growth through category leadership. A future-focused mindset, curiosity about industry trends, digital solutions, and innovation for consumers, translating opportunities into business plans. Developing and delivering plans, measuring and monitoring results, and making recommendations to achieve growth targets. Business planning and maximizing revenue growth. Influencing stakeholders and interacting effectively with others, demonstrating the courage and resilience to articulate an alternative point of view. Analytical skills and business acumen. More about this role What extra ingredients you will bring: At least 3-5 years of experience in commercial functions, preferably in consumer products within a multinational FMCG company. Experience in Trade Marketing, Finance, or Category Development will be an advantage. Education / Certifications: Higher education (e.g., Bachelor's degree) Job specific requirements: Interpersonal networking skills and the credibility to influence decision-making at middle levels in the organization. Ability to think strategically to formulate own opinions on commercial issues and communicate these in a compelling way to build support. Ability to authoritatively and constructively challenge and push back on Sales teams. (Correct) Business proficiency in English (oral and written). Strong analytical skills. Proficiency in Power Query and Power BI will be an advantage. Financial literacy and P&L knowledge. Excellent presentation skills (ability to present in a clear and succinct manner to audiences).",,,3–6 лет,,https://almaty.hh.kz/vacancy/132613454
Главный менеджер по аналитике данных (команда CVM бизнеса),,Алматы,АО Alatau City Bank,,,"- Взаимодействие с бизнесом и объяснение результатов анализа для улучшения метрик продуктов, их взаимосвязи, нахождение новых точек роста и работа над churn-ом. - Построение дэшбордов и их автоматизация - Генерация и проверка гипотез, проведение AB тестов Требования для этой позиции: - SQL, Python - Power-BI - Инструменты для сегментации аудитории - Минимум 2 года опыта работы в аналитике - Желательно иметь образование в IT/Data science",,1–3 года,,https://almaty.hh.kz/vacancy/132131161
Data analyst,,Алматы,ТОО Freedom Holding Operations,,,"Извлечение данных из различных источников; Обработка и подготовка данных для анализа; Проведение глубокого анализа данных для выявления тенденций и инсайтов; Использование статистических методов для интерпретации данных; Разработка визуализаций и дашбордов для представления данных в понятном формате; Подготовка регулярных отчетов для заинтересованных сторон; Автоматизация отчетности и аналитических процессов для повышения эффективности; Предоставление аналитических рекомендаций для улучшения бизнес-процессов. Мы ожидаем от кандидата: Образование: Степень в области информатики, статистики, экономики или смежных дисциплин. Опыт работы: 2-3 года опыта в области бизнес-аналитики или анализа данных. Технические навыки: Уверенное владение SQL для создания сложных запросов и оптимизации процессов; Опыт работы с большими наборами данных; Опыт работы с инструментами визуализации данных (Power BI). Аналитические и профессиональные навыки: Умение применять базовые статистические методы и проводить анализ данных; Понимание бизнес-процессов и способности анализировать их для оптимизации и принятия решений; Способность представлять результаты анализа и визуализации понятным и доступным языком для заинтересованных сторон; Умение работать в команде, критическое мышление и проактивный подход к решению задач.",,3–6 лет,,https://almaty.hh.kz/vacancy/131591142
Data Analyst,,,Andersen,,"Andersen is hiring a Data Analyst for project building reporting and analytics solutions, developing dashboards and enabling data-driven insights from multiple data sources. The customer is an international organization operating at the intersection of media, entertainment, and digital services. It focuses on delivering content across both physical and online channels, while continuously evolving its technology landscape through cloud solutions, modern platforms, and process optimization. The organization also explores innovative tools to enhance internal workflows and invests in initiatives aimed at broad audience engagement and long-term growth. The project is focused on developing self-service reporting and analytics solutions based on survey and streaming platform data. It involves consolidating data sources, building interactive dashboards, and enabling business teams to access insights for improved decision-making and customer experience. Responsibilities: Leading discovery sessions with non-technical stakeholders (Marketing, Visitor Experience) to understand business needs, reporting requirements, and key questions around audience behaviour and survey insights. Translating business requirements into analytical use cases, KPIs, and data definitions, ensuring alignment between business expectations and data structures. Performing data profiling and exploratory analysis across survey datasets (MS Forms, Smart Survey, APIs, Excel) to assess quality, identify inconsistencies, and uncover insights. Writing and optimizing advanced SQL queries to extract, transform, and analyze data from the unified dataset. Defining and documenting business entities, metrics, and KPIs, ensuring consistency across reports and stakeholders. Developing and maintaining data dictionaries and STT (Source-to-Target) mappings, providing transparency into data transformations and logic. Designing and supporting dimensional data models (Kimball approach) in collaboration with BI Engineers to enable scalable reporting. Validating and interpreting outputs from Power BI dashboards, ensuring data accuracy and business relevance. Acting as a bridge between business and technical teams, ensuring clear communication, requirement alignment, and smooth delivery. Supporting UAT and stakeholder validation, ensuring dashboards and insights meet business expectations. Continuouslying refine data models, metrics, and requirements based on changing survey structures and business needs. Providing actionable insights and recommendations based on survey data, helping teams better understand customer experience and engagement. Must-haves: Experience in business/data analysis or BI-facing roles for 4+ years. Strong experience working with non-technical stakeholders, running discovery sessions, and defining KPIs and business requirements. Ability to translate business needs into data structures, metrics, and report logic. Data profiling and exploratory analysis. Advanced SQL (complex queries, aggregations, joins). Experience with dimensional modelling (Kimball). Building Data Dictionaries and STT (Source-to-Target) mappings BI & collaboration. Ability to interpret and validate reports in Power BI. Experience working with BI Engineers to support data modelling and reporting. Strong focus on data quality, consistency, and documentation. Level of English – from Intermediate+ and above. Nice to haves: Background in analytics consulting, product analytics, or BI-facing BA roles. Evidence of running discovery with non-technical stakeholders — ideally in membership, audience, or customer-experience domains. Fluent reading of SQL and PowerBI reports but not necessarily a builder. Experience defining business entities and data dictionaries with stakeholders. Reasons why this job would be interesting to you: Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.. The opportunity to change the project and/or develop expertise in an interesting business domain. Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant. Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee. The opportunity to earn up to an additional 1,000 USD per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities. Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated. Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies). Certification compensation (AWS, PMP, etc). Referral program. English courses. Private health insurance and compensation for sports activities. Join us!",,,3–6 лет,,https://almaty.hh.kz/vacancy/132607746
Веб-аналитик,,Алматы,"AIR ASTANA, АО",,"Опыт 2-4 года в e-commerce/digital-аналитике. Знание JavaScript, понимание работы платежных сервисов, фронта и бэка. Уверенная работа с SQL, BigQuery, GA4, Amplitude, Firebase, Hotjar. Опыт настройки GTM, Meta Pixel, Google Ads Conversions. Плюсом будет Python для автоматизации. ЛИЧНЫЕ КАЧЕСТВА: Аналитический склад ума, системное мышление. Умение работать с техническими командами и ставить задачи разработчикам. Мы используем современные инструменты подбора, включая платформу sobes.kz с AI-ботом для первичного скрининга. После отклика вы можете получить сообщение в WhatsApp, а также приглашение записать короткие аудио- или видеоответы на вопросы. Это помогает нам быстрее познакомиться с вами и ускоряет процесс рассмотрения заявки.","Выстраивание веб- и мобильной аналитики (Google Analytics 4, Amplitude, Firebase). Подготовка ТЗ для фронтенда (DataLayer) и бэка (Measurement Protocol), постановка событий, валидация данных. Кроссплатформенный анализ: связывание данных между вебом и нативными приложениями. Работа с BigQuery: создание витрин, написание SQL-запросов. Визуализация данных: Power BI, Looker Studio, Hotjar. Оптимизация воронки продаж, анализ поведения пользователей, сложной корзины, путей пользователей.",,1–3 года,,https://almaty.hh.kz/vacancy/131156097
Системный бизнес аналитик (Business system analyst),,Астана,ТОО BTS Digital,,"BTSDigital - это крупная IT-компания на рынке Казахстана, которая разрабатывает современные решения для миллионов пользователей, как для B2B, так и для B2G. Среди наших продуктов: Aitu Cloud, Система мгновенных платежей (СМП), Digital ID, Aitu Wallet и Aitu Workspace. InDigiCo - проект, созданный для развития цифровых сервисов крупнейшего телеком-оператора страны. Здесь мы разрабатываем онлайн-каналы и мобильные приложения для миллионов клиентов, внедряем Big Data и аналитические решения, создаём новые B2C и B2B-сервисы. Наша цель - сделать продукты Казахтелекома удобными, современными и полностью цифровыми. В InDigiCo работают agile-команды, которые объединяют экспертов из разных областей и задают новый стандарт цифровой трансформации в Казахстане. Сейчас мы расширяем команду и ищем специалистов, которые хотят развивать цифровые сервисы вместе с нами. Чем ты будешь заниматься: Анализ бизнес-процессов и формирование требований для разработки новых и доработки существующих систем Сбор, анализ и документирование бизнес и системных требований ⁠Разработки пользовательских сценариев (use cases) и диаграмм бизнес-процессов (BPMN, UML) ⁠Разработка и поддержка технической документации (ТЗ, API-спецификации, диаграммы процессов) Подготовка технических заданий и согласование их с Team Lead Поддержка документации в актуальном состоянии Участвовать в планировании и обсуждении новых функций продукта ⁠Взаимодействие с разработчиками, тестировщиками и другими участниками команды Что мы от тебя ждем: Опыт работы аналитиком или в смежным ролях от 2-х лет Опыт работы в Agile команде (Scrum, Kanban) Умение понятно описывать задачи (user stories, схемы процессов) ⁠Умение составлять спецификации API (Swagger, OpenAPI) Знание инструментов: Jira, Confluence, Draw. io, Git, Figma Знание структуры клиент-серверного взаимодействия и принципов работы REST API Понимание архитектуры баз данных и умение составлять SQL-запросы ⁠Понимание принципов работы REST и SOAP Что мы предлагаем: Современные и уютные офисы в Астане и Алматы Гибридный формат работы Предоставляем технику для продуктивной работы Медицинское страхование Возможность стать частью продукта, который используется миллионами людей по всей стране Здоровый work-life баланс",,,3–6 лет,,https://almaty.hh.kz/vacancy/131202924
Финансовый менеджер,от 300 000 до 450 000 ₸ за месяц,Алматы,Частная компания “Automated Communication Solutions Ltd.”,,"Опыт работы финансовым менеджером / аналитиком от 1 года Уверенное знание P&L, бюджетирования и unit-экономики Продвинутый уровень Excel / Google Sheets Внимательность к деталям и умение работать с большим объемом данных Самостоятельность и ответственность Будет плюсом: Опыт работы в IT или сервисных компаниях Опыт подготовки отчетности для инвесторов или работы с несколькими юнитами/проектами Опыт работы с CRM-системами и финансовыми инструментами учета Мы предлагаем: Стабильный фиксированный оклад Официальное трудоустройство Комфортный офис в центре Алматы (пр. Достык, 132) График 5/2 09:00–18:00 или 10:00–19:00 Возможность профессионального роста, поддержка в обучении и развитии Дружелюбная рабочая атмосфера без излишней бюрократии","Подготовка и анализ ежемесячной финансовой отчетности (P&L, plan vs fact, отклонения) Формирование отчетности по проектам, юнитам и для инвесторов Расчет прибыльности проектов, участие в бюджетировании Анализ финансовых показателей, выявление расхождений Выставление счетов клиентам и контроль корректности расчетов",,1–3 года,,https://almaty.hh.kz/vacancy/132166508
Senior BI Analyst,,,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",,"Are you ready to apply your distinct analytical abilities to fresh challenges? Utilize your expert BI and Business analysis comprehension to contribute to international projects across a variety of business domains: finance, retail and distribution, e-commerce, life sciences & healthcare, and more. We're in search of a proficient BI Analyst to enhance our team of professionals who steer data-driven digital transformation. If you're interested in tackling BI analysis, working with data and utilizing best business analysis practices, then this role is for you. In this role, you will lead the planning and execution of elicitation activities, collaborating closely with business and IT stakeholders. This position offers remote setup with the flexibility to work from any location in Kazakhstan, whether it's your home or well-equipped offices in Astana, Almaty or Karaganda. Responsibilities Lead stakeholder workshops to define and prioritize business needs Translate requirements into actionable insights, fostering seamless collaboration with the delivery team throughout the project lifecycle Perform data discovery, data assessment and data profiling using SQL queries Prepare source to target mappings, data models and data flows Validate prototype for business alignment using mock-ups Conduct Sprint review sessions or User Acceptance Testing with customer stakeholders Collaborate with customer stakeholders in designing data products Prepare post-development and post-production materials  Requirements 5 years of experience in data-related projects (e.g. data migration, data transformation, data governance, etc.) 3 years of expertise in handling BI, DWH, Data and Analytical project requirements (gathering, documenting, presenting, estimating, prioritizing, etc.) Experience in Data Governance Proficiency in end-to-end data and analytics project delivery using Agile and waterfall methodologies Expertise in defining and organizing backlogs, including epics, features, and stories Deep understanding of the Data Modeling and Data Quality Proficiency in performing data profiling using SQL queries and conducting data quality analysis Experience in preparing source-to-target mappings for data ingestion, curation, and related processes  Nice to have Experience with data on cloud platforms like Azure, AWS and GCP Skills in creating data prototypes Industry knowledge in finance, insurance, oil and gas, supply chain or marketing Ability to act as a Product Owner or Data Product Owner in analytical projects  We offer We connect like-minded people: : Delivering innovative solutions to industry leaders, making a global impact Enjoyable working environment, whether it is the vibrant office or the comfort of your own home Opportunity to work abroad for up to two months per year Relocation opportunities within our offices in 55+ countries Corporate and social events We invest in your growth:  : Leadership development, career advising, soft skills and well-being programs Certifications, including GCP, Azure and AWS Unlimited access to LinkedIn Learning and Get Abstract Free English classes with certified teachers Discounts in local language schools, including online courses for the Kazakh language We cover it all: : Participation in the Employee Stock Purchase Plan Monetary bonuses for engaging in the referral program Medical & family care package Six trust days per year (sick leave without a medical certificate) Coverage of psychology sessions of your choice Benefits package (sports activities, a variety of stores and services)  EPAM is a team of technologists and innovators united by a passion for technology. In Kazakhstan, we operate across all cities with offices in Astana, Almaty, and Karaganda and work with the world's leading companies from different industries. In 2023, EPAM received the Export Excellence Award at the esteemed Digital Bridge Awards, showcasing our commitment to excellence and innovation.",,,3–6 лет,,https://almaty.hh.kz/vacancy/131170111
